"Date","Time","---","Sensor Name","Data"
"9:27:28","9/4/17","DATA","PRESSURE_S:","441.28"
"9:27:31","9/4/17","DATA","PRESSURE_S:","439.70"
"9:27:35","9/4/17","DATA","PRESSURE_S:","438.56"
"9:27:38","9/4/17","DATA","PRESSURE_S:","437.28"
"9:27:42","9/4/17","DATA","PRESSURE_S:","435.46"
"9:27:45","9/4/17","DATA","PRESSURE_S:","436.24"
"9:27:49","9/4/17","DATA","PRESSURE_S:","435.14"
"9:27:52","9/4/17","DATA","PRESSURE_S:","434.58"
"9:27:56","9/4/17","DATA","PRESSURE_S:","433.54"
"9:27:59","9/4/17","DATA","PRESSURE_S:","433.82"
"9:28:03","9/4/17","DATA","PRESSURE_S:","432.88"
"9:28:06","9/4/17","DATA","PRESSURE_S:","432.34"
"9:28:10","9/4/17","DATA","PRESSURE_S:","430.76"
"9:28:13","9/4/17","DATA","PRESSURE_S:","429.84"
"9:28:17","9/4/17","DATA","PRESSURE_S:","428.98"
"9:28:20","9/4/17","DATA","PRESSURE_S:","428.60"
"9:28:24","9/4/17","DATA","PRESSURE_S:","428.28"
"9:28:27","9/4/17","DATA","PRESSURE_S:","428.00"
"9:28:31","9/4/17","DATA","PRESSURE_S:","427.46"
"9:28:34","9/4/17","DATA","PRESSURE_S:","427.08"
"9:28:38","9/4/17","DATA","PRESSURE_S:","425.76"
"9:28:41","9/4/17","DATA","PRESSURE_S:","424.54"
"9:28:45","9/4/17","DATA","PRESSURE_S:","417.74"
"9:28:48","9/4/17","DATA","PRESSURE_S:","416.42"
"9:28:52","9/4/17","DATA","PRESSURE_S:","415.26"
"9:28:55","9/4/17","DATA","PRESSURE_S:","414.40"
"9:28:59","9/4/17","DATA","PRESSURE_S:","413.10"
"9:29:02","9/4/17","DATA","PRESSURE_S:","418.10"
"9:29:06","9/4/17","DATA","PRESSURE_S:","417.72"
"9:29:09","9/4/17","DATA","PRESSURE_S:","416.14"
"9:29:13","9/4/17","DATA","PRESSURE_S:","414.88"
"9:29:16","9/4/17","DATA","PRESSURE_S:","413.56"
"9:29:20","9/4/17","DATA","PRESSURE_S:","416.86"
"9:29:23","9/4/17","DATA","PRESSURE_S:","415.38"
"9:29:27","9/4/17","DATA","PRESSURE_S:","414.44"
"9:29:30","9/4/17","DATA","PRESSURE_S:","413.90"
"9:29:34","9/4/17","DATA","PRESSURE_S:","407.64"
"9:29:37","9/4/17","DATA","PRESSURE_S:","401.82"
"9:29:41","9/4/17","DATA","PRESSURE_S:","405.28"
"9:29:44","9/4/17","DATA","PRESSURE_S:","405.08"
"9:29:48","9/4/17","DATA","PRESSURE_S:","403.22"
"9:29:51","9/4/17","DATA","PRESSURE_S:","408.28"
"9:29:55","9/4/17","DATA","PRESSURE_S:","407.64"
"9:29:58","9/4/17","DATA","PRESSURE_S:","403.86"
"9:30:02","9/4/17","DATA","PRESSURE_S:","402.44"
"9:30:05","9/4/17","DATA","PRESSURE_S:","401.78"
"9:30:09","9/4/17","DATA","PRESSURE_S:","400.36"
"9:30:12","9/4/17","DATA","PRESSURE_S:","399.76"
"9:30:16","9/4/17","DATA","PRESSURE_S:","397.96"
"9:30:19","9/4/17","DATA","PRESSURE_S:","396.74"
"9:30:23","9/4/17","DATA","PRESSURE_S:","399.54"
"9:30:26","9/4/17","DATA","PRESSURE_S:","399.60"
"9:30:30","9/4/17","DATA","PRESSURE_S:","399.00"
"9:30:33","9/4/17","DATA","PRESSURE_S:","396.76"
"9:30:37","9/4/17","DATA","PRESSURE_S:","397.10"
"9:30:40","9/4/17","DATA","PRESSURE_S:","393.76"
"9:30:44","9/4/17","DATA","PRESSURE_S:","393.00"
"9:30:47","9/4/17","DATA","PRESSURE_S:","392.24"
"9:30:51","9/4/17","DATA","PRESSURE_S:","393.00"
"9:30:54","9/4/17","DATA","PRESSURE_S:","391.96"
"9:30:58","9/4/17","DATA","PRESSURE_S:","390.54"
"9:31:01","9/4/17","DATA","PRESSURE_S:","390.06"
"9:31:05","9/4/17","DATA","PRESSURE_S:","394.84"
"9:31:08","9/4/17","DATA","PRESSURE_S:","393.98"
"9:31:12","9/4/17","DATA","PRESSURE_S:","396.08"
"9:31:15","9/4/17","DATA","PRESSURE_S:","394.34"
"9:31:19","9/4/17","DATA","PRESSURE_S:","391.38"
"9:31:22","9/4/17","DATA","PRESSURE_S:","385.12"
"9:31:26","9/4/17","DATA","PRESSURE_S:","384.58"
"9:31:29","9/4/17","DATA","PRESSURE_S:","380.96"
"9:31:33","9/4/17","DATA","PRESSURE_S:","381.50"
"9:31:36","9/4/17","DATA","PRESSURE_S:","380.40"
"9:31:40","9/4/17","DATA","PRESSURE_S:","378.28"
"9:31:43","9/4/17","DATA","PRESSURE_S:","377.68"
"9:31:47","9/4/17","DATA","PRESSURE_S:","376.10"
"9:31:50","9/4/17","DATA","PRESSURE_S:","375.30"
"9:31:54","9/4/17","DATA","PRESSURE_S:","375.76"
"9:31:57","9/4/17","DATA","PRESSURE_S:","376.32"
"9:32:01","9/4/17","DATA","PRESSURE_S:","376.16"
"9:32:04","9/4/17","DATA","PRESSURE_S:","376.06"
"9:32:08","9/4/17","DATA","PRESSURE_S:","373.50"
"9:32:11","9/4/17","DATA","PRESSURE_S:","374.10"
"9:32:15","9/4/17","DATA","PRESSURE_S:","374.48"
"9:32:18","9/4/17","DATA","PRESSURE_S:","373.46"
"9:32:22","9/4/17","DATA","PRESSURE_S:","371.06"
"9:32:25","9/4/17","DATA","PRESSURE_S:","372.22"
"9:32:29","9/4/17","DATA","PRESSURE_S:","370.76"
"9:32:32","9/4/17","DATA","PRESSURE_S:","368.48"
"9:32:36","9/4/17","DATA","PRESSURE_S:","367.12"
"9:32:39","9/4/17","DATA","PRESSURE_S:","368.18"
"9:32:43","9/4/17","DATA","PRESSURE_S:","367.36"
"9:32:46","9/4/17","DATA","PRESSURE_S:","366.66"
"9:32:50","9/4/17","DATA","PRESSURE_S:","366.62"
"9:32:53","9/4/17","DATA","PRESSURE_S:","366.56"
"9:32:57","9/4/17","DATA","PRESSURE_S:","367.66"
"9:33:00","9/4/17","DATA","PRESSURE_S:","364.38"
"9:33:04","9/4/17","DATA","PRESSURE_S:","364.50"
"9:33:07","9/4/17","DATA","PRESSURE_S:","363.40"
"9:33:11","9/4/17","DATA","PRESSURE_S:","361.62"
"9:33:14","9/4/17","DATA","PRESSURE_S:","358.94"
"9:33:18","9/4/17","DATA","PRESSURE_S:","360.76"
"9:33:21","9/4/17","DATA","PRESSURE_S:","358.96"
"9:33:25","9/4/17","DATA","PRESSURE_S:","359.80"
"9:33:28","9/4/17","DATA","PRESSURE_S:","359.20"
"9:33:32","9/4/17","DATA","PRESSURE_S:","359.54"
"9:33:35","9/4/17","DATA","PRESSURE_S:","359.16"
"9:33:39","9/4/17","DATA","PRESSURE_S:","354.68"
"9:33:42","9/4/17","DATA","PRESSURE_S:","352.28"
"9:33:46","9/4/17","DATA","PRESSURE_S:","351.64"
"9:33:49","9/4/17","DATA","PRESSURE_S:","348.76"
"9:33:53","9/4/17","DATA","PRESSURE_S:","347.58"
"9:33:56","9/4/17","DATA","PRESSURE_S:","351.64"
"9:34:00","9/4/17","DATA","PRESSURE_S:","350.72"
"9:34:03","9/4/17","DATA","PRESSURE_S:","350.28"
"9:34:07","9/4/17","DATA","PRESSURE_S:","351.28"
"9:34:10","9/4/17","DATA","PRESSURE_S:","351.02"
"9:34:14","9/4/17","DATA","PRESSURE_S:","349.62"
"9:34:17","9/4/17","DATA","PRESSURE_S:","349.08"
"9:34:21","9/4/17","DATA","PRESSURE_S:","348.28"
"9:34:24","9/4/17","DATA","PRESSURE_S:","347.80"
"9:34:28","9/4/17","DATA","PRESSURE_S:","346.44"
"9:34:31","9/4/17","DATA","PRESSURE_S:","345.62"
"9:34:35","9/4/17","DATA","PRESSURE_S:","345.42"
"9:34:38","9/4/17","DATA","PRESSURE_S:","344.82"
"9:34:42","9/4/17","DATA","PRESSURE_S:","342.46"
"9:34:45","9/4/17","DATA","PRESSURE_S:","340.28"
"9:34:49","9/4/17","DATA","PRESSURE_S:","339.74"
"9:34:52","9/4/17","DATA","PRESSURE_S:","338.76"
"9:34:56","9/4/17","DATA","PRESSURE_S:","338.12"
"9:34:59","9/4/17","DATA","PRESSURE_S:","338.20"
"9:35:03","9/4/17","DATA","PRESSURE_S:","338.44"
"9:35:06","9/4/17","DATA","PRESSURE_S:","336.82"
"9:35:10","9/4/17","DATA","PRESSURE_S:","337.12"
"9:35:13","9/4/17","DATA","PRESSURE_S:","333.10"
"9:35:17","9/4/17","DATA","PRESSURE_S:","330.54"
"9:35:20","9/4/17","DATA","PRESSURE_S:","329.62"
"9:35:24","9/4/17","DATA","PRESSURE_S:","331.22"
"9:35:27","9/4/17","DATA","PRESSURE_S:","328.50"
"9:35:31","9/4/17","DATA","PRESSURE_S:","331.08"
"9:35:34","9/4/17","DATA","PRESSURE_S:","333.34"
"9:35:38","9/4/17","DATA","PRESSURE_S:","334.56"
"9:35:41","9/4/17","DATA","PRESSURE_S:","332.72"
"9:35:45","9/4/17","DATA","PRESSURE_S:","334.70"
"9:35:48","9/4/17","DATA","PRESSURE_S:","333.94"
"9:35:52","9/4/17","DATA","PRESSURE_S:","330.68"
"9:35:55","9/4/17","DATA","PRESSURE_S:","331.12"
"9:35:59","9/4/17","DATA","PRESSURE_S:","332.66"
"9:36:02","9/4/17","DATA","PRESSURE_S:","332.06"
"9:36:06","9/4/17","DATA","PRESSURE_S:","332.94"
"9:36:09","9/4/17","DATA","PRESSURE_S:","334.20"
"9:36:13","9/4/17","DATA","PRESSURE_S:","330.22"
"9:36:16","9/4/17","DATA","PRESSURE_S:","327.28"
"9:36:20","9/4/17","DATA","PRESSURE_S:","323.86"
"9:36:23","9/4/17","DATA","PRESSURE_S:","320.66"
"9:36:27","9/4/17","DATA","PRESSURE_S:","319.48"
"9:36:30","9/4/17","DATA","PRESSURE_S:","322.02"
"9:36:34","9/4/17","DATA","PRESSURE_S:","323.40"
"9:36:37","9/4/17","DATA","PRESSURE_S:","323.90"
"9:36:41","9/4/17","DATA","PRESSURE_S:","324.40"
"9:36:44","9/4/17","DATA","PRESSURE_S:","325.72"
"9:36:48","9/4/17","DATA","PRESSURE_S:","324.46"
"9:36:51","9/4/17","DATA","PRESSURE_S:","320.70"
"9:36:55","9/4/17","DATA","PRESSURE_S:","322.24"
"9:36:58","9/4/17","DATA","PRESSURE_S:","319.08"
"9:37:02","9/4/17","DATA","PRESSURE_S:","319.48"
"9:37:05","9/4/17","DATA","PRESSURE_S:","317.64"
"9:37:09","9/4/17","DATA","PRESSURE_S:","320.16"
"9:37:12","9/4/17","DATA","PRESSURE_S:","317.56"
"9:37:16","9/4/17","DATA","PRESSURE_S:","318.40"
"9:37:20","9/4/17","DATA","PRESSURE_S:","314.96"
"9:37:23","9/4/17","DATA","PRESSURE_S:","317.06"
"9:37:26","9/4/17","DATA","PRESSURE_S:","314.02"
"9:37:30","9/4/17","DATA","PRESSURE_S:","315.28"
"9:37:33","9/4/17","DATA","PRESSURE_S:","315.90"
"9:37:37","9/4/17","DATA","PRESSURE_S:","315.54"
"9:37:41","9/4/17","DATA","PRESSURE_S:","312.22"
"9:37:44","9/4/17","DATA","PRESSURE_S:","310.60"
"9:37:47","9/4/17","DATA","PRESSURE_S:","307.56"
"9:37:51","9/4/17","DATA","PRESSURE_S:","305.94"
"9:37:54","9/4/17","DATA","PRESSURE_S:","304.76"
"9:37:58","9/4/17","DATA","PRESSURE_S:","303.36"
"9:38:02","9/4/17","DATA","PRESSURE_S:","302.56"
"9:38:05","9/4/17","DATA","PRESSURE_S:","306.18"
"9:38:08","9/4/17","DATA","PRESSURE_S:","305.98"
"9:38:12","9/4/17","DATA","PRESSURE_S:","305.38"
"9:38:16","9/4/17","DATA","PRESSURE_S:","305.22"
"9:38:19","9/4/17","DATA","PRESSURE_S:","305.72"
"9:38:23","9/4/17","DATA","PRESSURE_S:","300.18"
"9:38:26","9/4/17","DATA","PRESSURE_S:","298.12"
"9:38:29","9/4/17","DATA","PRESSURE_S:","298.70"
"9:38:33","9/4/17","DATA","PRESSURE_S:","298.66"
"9:38:37","9/4/17","DATA","PRESSURE_S:","297.98"
"9:38:40","9/4/17","DATA","PRESSURE_S:","297.18"
"9:38:44","9/4/17","DATA","PRESSURE_S:","297.58"
"9:38:47","9/4/17","DATA","PRESSURE_S:","295.56"
"9:38:51","9/4/17","DATA","PRESSURE_S:","296.08"
"9:38:54","9/4/17","DATA","PRESSURE_S:","295.54"
"9:38:58","9/4/17","DATA","PRESSURE_S:","295.10"
"9:39:01","9/4/17","DATA","PRESSURE_S:","294.78"
"9:39:04","9/4/17","DATA","PRESSURE_S:","294.58"
"9:39:08","9/4/17","DATA","PRESSURE_S:","292.58"
"9:39:12","9/4/17","DATA","PRESSURE_S:","291.18"
"9:39:15","9/4/17","DATA","PRESSURE_S:","291.36"
"9:39:19","9/4/17","DATA","PRESSURE_S:","290.56"
"9:39:22","9/4/17","DATA","PRESSURE_S:","290.32"
"9:39:25","9/4/17","DATA","PRESSURE_S:","289.62"
"9:39:29","9/4/17","DATA","PRESSURE_S:","289.26"
"9:39:33","9/4/17","DATA","PRESSURE_S:","288.20"
"9:39:36","9/4/17","DATA","PRESSURE_S:","289.42"
"9:39:39","9/4/17","DATA","PRESSURE_S:","288.12"
"9:39:43","9/4/17","DATA","PRESSURE_S:","287.04"
"9:39:47","9/4/17","DATA","PRESSURE_S:","286.94"
"9:39:50","9/4/17","DATA","PRESSURE_S:","286.68"
"9:39:54","9/4/17","DATA","PRESSURE_S:","284.56"
"9:39:57","9/4/17","DATA","PRESSURE_S:","284.90"
"9:40:01","9/4/17","DATA","PRESSURE_S:","284.50"
"9:40:04","9/4/17","DATA","PRESSURE_S:","283.10"
"9:40:08","9/4/17","DATA","PRESSURE_S:","283.82"
"9:40:11","9/4/17","DATA","PRESSURE_S:","282.32"
"9:40:15","9/4/17","DATA","PRESSURE_S:","282.24"
"9:40:18","9/4/17","DATA","PRESSURE_S:","283.78"
"9:40:21","9/4/17","DATA","PRESSURE_S:","283.86"
"9:40:25","9/4/17","DATA","PRESSURE_S:","281.70"
"9:40:29","9/4/17","DATA","PRESSURE_S:","282.20"
"9:40:32","9/4/17","DATA","PRESSURE_S:","280.52"
"9:40:36","9/4/17","DATA","PRESSURE_S:","278.20"
"9:40:39","9/4/17","DATA","PRESSURE_S:","278.00"
"9:40:42","9/4/17","DATA","PRESSURE_S:","277.04"
"9:40:46","9/4/17","DATA","PRESSURE_S:","276.68"
"9:40:50","9/4/17","DATA","PRESSURE_S:","275.12"
"9:40:53","9/4/17","DATA","PRESSURE_S:","274.36"
"9:40:57","9/4/17","DATA","PRESSURE_S:","273.30"
"9:41:00","9/4/17","DATA","PRESSURE_S:","274.04"
"9:41:04","9/4/17","DATA","PRESSURE_S:","273.62"
"9:41:07","9/4/17","DATA","PRESSURE_S:","273.64"
"9:41:11","9/4/17","DATA","PRESSURE_S:","272.84"
"9:41:14","9/4/17","DATA","PRESSURE_S:","272.74"
"9:41:18","9/4/17","DATA","PRESSURE_S:","271.28"
"9:41:21","9/4/17","DATA","PRESSURE_S:","269.36"
"9:41:25","9/4/17","DATA","PRESSURE_S:","268.84"
"9:41:28","9/4/17","DATA","PRESSURE_S:","269.46"
"9:41:32","9/4/17","DATA","PRESSURE_S:","268.22"
"9:41:35","9/4/17","DATA","PRESSURE_S:","267.64"
"9:41:39","9/4/17","DATA","PRESSURE_S:","267.28"
"9:41:42","9/4/17","DATA","PRESSURE_S:","267.02"
"9:41:46","9/4/17","DATA","PRESSURE_S:","265.30"
"9:41:49","9/4/17","DATA","PRESSURE_S:","265.18"
"9:41:53","9/4/17","DATA","PRESSURE_S:","264.88"
"9:41:56","9/4/17","DATA","PRESSURE_S:","264.62"
"9:42:00","9/4/17","DATA","PRESSURE_S:","263.34"
"9:42:03","9/4/17","DATA","PRESSURE_S:","262.54"
"9:42:07","9/4/17","DATA","PRESSURE_S:","261.58"
"9:42:10","9/4/17","DATA","PRESSURE_S:","261.06"
"9:42:14","9/4/17","DATA","PRESSURE_S:","260.32"
"9:42:17","9/4/17","DATA","PRESSURE_S:","260.06"
"9:42:21","9/4/17","DATA","PRESSURE_S:","259.16"
"9:42:24","9/4/17","DATA","PRESSURE_S:","258.40"
"9:42:28","9/4/17","DATA","PRESSURE_S:","257.00"
"9:42:31","9/4/17","DATA","PRESSURE_S:","256.64"
"9:42:35","9/4/17","DATA","PRESSURE_S:","255.90"
"9:42:38","9/4/17","DATA","PRESSURE_S:","255.66"
"9:42:42","9/4/17","DATA","PRESSURE_S:","255.30"
"9:42:45","9/4/17","DATA","PRESSURE_S:","255.10"
"9:42:49","9/4/17","DATA","PRESSURE_S:","255.28"
"9:42:52","9/4/17","DATA","PRESSURE_S:","254.82"
"9:42:56","9/4/17","DATA","PRESSURE_S:","254.08"
"9:42:59","9/4/17","DATA","PRESSURE_S:","253.56"
"9:43:03","9/4/17","DATA","PRESSURE_S:","252.78"
"9:43:06","9/4/17","DATA","PRESSURE_S:","251.06"
"9:43:10","9/4/17","DATA","PRESSURE_S:","250.54"
"9:43:13","9/4/17","DATA","PRESSURE_S:","249.96"
"9:43:17","9/4/17","DATA","PRESSURE_S:","249.12"
"9:43:20","9/4/17","DATA","PRESSURE_S:","248.54"
"9:43:24","9/4/17","DATA","PRESSURE_S:","248.18"
"9:43:27","9/4/17","DATA","PRESSURE_S:","247.34"
"9:43:31","9/4/17","DATA","PRESSURE_S:","246.72"
"9:43:34","9/4/17","DATA","PRESSURE_S:","246.42"
"9:43:38","9/4/17","DATA","PRESSURE_S:","245.62"
"9:43:41","9/4/17","DATA","PRESSURE_S:","244.52"
"9:43:45","9/4/17","DATA","PRESSURE_S:","243.78"
"9:43:48","9/4/17","DATA","PRESSURE_S:","243.04"
"9:43:52","9/4/17","DATA","PRESSURE_S:","242.20"
"9:43:55","9/4/17","DATA","PRESSURE_S:","241.74"
"9:43:59","9/4/17","DATA","PRESSURE_S:","240.62"
"9:44:02","9/4/17","DATA","PRESSURE_S:","239.88"
"9:44:06","9/4/17","DATA","PRESSURE_S:","240.02"
"9:44:09","9/4/17","DATA","PRESSURE_S:","239.60"
"9:44:13","9/4/17","DATA","PRESSURE_S:","239.62"
"9:44:16","9/4/17","DATA","PRESSURE_S:","239.92"
"9:44:20","9/4/17","DATA","PRESSURE_S:","239.88"
"9:44:23","9/4/17","DATA","PRESSURE_S:","238.82"
"9:44:27","9/4/17","DATA","PRESSURE_S:","238.84"
"9:44:30","9/4/17","DATA","PRESSURE_S:","237.72"
"9:44:34","9/4/17","DATA","PRESSURE_S:","236.88"
"9:44:37","9/4/17","DATA","PRESSURE_S:","236.92"
"9:44:41","9/4/17","DATA","PRESSURE_S:","236.40"
"9:44:44","9/4/17","DATA","PRESSURE_S:","235.02"
"9:44:48","9/4/17","DATA","PRESSURE_S:","233.76"
"9:44:51","9/4/17","DATA","PRESSURE_S:","233.62"
"9:44:55","9/4/17","DATA","PRESSURE_S:","232.18"
"9:44:58","9/4/17","DATA","PRESSURE_S:","231.88"
"9:45:02","9/4/17","DATA","PRESSURE_S:","231.84"
"9:45:05","9/4/17","DATA","PRESSURE_S:","232.30"
"9:45:09","9/4/17","DATA","PRESSURE_S:","231.78"
"9:45:12","9/4/17","DATA","PRESSURE_S:","231.54"
"9:45:16","9/4/17","DATA","PRESSURE_S:","230.96"
"9:45:19","9/4/17","DATA","PRESSURE_S:","230.18"
"9:45:23","9/4/17","DATA","PRESSURE_S:","229.28"
"9:45:26","9/4/17","DATA","PRESSURE_S:","227.78"
"9:45:30","9/4/17","DATA","PRESSURE_S:","225.90"
"9:45:33","9/4/17","DATA","PRESSURE_S:","224.74"
"9:45:37","9/4/17","DATA","PRESSURE_S:","223.90"
"9:45:40","9/4/17","DATA","PRESSURE_S:","223.60"
"9:45:44","9/4/17","DATA","PRESSURE_S:","223.90"
"9:45:47","9/4/17","DATA","PRESSURE_S:","224.90"
"9:45:51","9/4/17","DATA","PRESSURE_S:","224.70"
"9:45:54","9/4/17","DATA","PRESSURE_S:","224.36"
"9:45:58","9/4/17","DATA","PRESSURE_S:","224.32"
"9:46:01","9/4/17","DATA","PRESSURE_S:","223.76"
"9:46:05","9/4/17","DATA","PRESSURE_S:","222.54"
"9:46:08","9/4/17","DATA","PRESSURE_S:","222.20"
"9:46:12","9/4/17","DATA","PRESSURE_S:","221.78"
"9:46:15","9/4/17","DATA","PRESSURE_S:","220.52"
"9:46:19","9/4/17","DATA","PRESSURE_S:","219.84"
"9:46:22","9/4/17","DATA","PRESSURE_S:","219.70"
"9:46:26","9/4/17","DATA","PRESSURE_S:","219.22"
"9:46:29","9/4/17","DATA","PRESSURE_S:","218.48"
"9:46:33","9/4/17","DATA","PRESSURE_S:","218.06"
"9:46:36","9/4/17","DATA","PRESSURE_S:","217.64"
"9:46:40","9/4/17","DATA","PRESSURE_S:","216.80"
"9:46:43","9/4/17","DATA","PRESSURE_S:","216.08"
"9:46:47","9/4/17","DATA","PRESSURE_S:","215.96"
"9:46:50","9/4/17","DATA","PRESSURE_S:","215.34"
"9:46:54","9/4/17","DATA","PRESSURE_S:","214.66"
"9:46:57","9/4/17","DATA","PRESSURE_S:","214.36"
"9:47:01","9/4/17","DATA","PRESSURE_S:","213.84"
"9:47:04","9/4/17","DATA","PRESSURE_S:","213.54"
"9:47:08","9/4/17","DATA","PRESSURE_S:","213.30"
"9:47:11","9/4/17","DATA","PRESSURE_S:","212.90"
"9:47:15","9/4/17","DATA","PRESSURE_S:","212.50"
"9:47:18","9/4/17","DATA","PRESSURE_S:","211.88"
"9:47:22","9/4/17","DATA","PRESSURE_S:","210.78"
"9:47:25","9/4/17","DATA","PRESSURE_S:","210.16"
"9:47:29","9/4/17","DATA","PRESSURE_S:","209.82"
"9:47:32","9/4/17","DATA","PRESSURE_S:","209.26"
"9:47:36","9/4/17","DATA","PRESSURE_S:","209.12"
"9:47:39","9/4/17","DATA","PRESSURE_S:","208.70"
"9:47:43","9/4/17","DATA","PRESSURE_S:","208.18"
"9:47:46","9/4/17","DATA","PRESSURE_S:","207.66"
"9:47:50","9/4/17","DATA","PRESSURE_S:","206.98"
"9:47:53","9/4/17","DATA","PRESSURE_S:","206.26"
"9:47:57","9/4/17","DATA","PRESSURE_S:","205.86"
"9:48:00","9/4/17","DATA","PRESSURE_S:","205.42"
"9:48:04","9/4/17","DATA","PRESSURE_S:","204.96"
"9:48:07","9/4/17","DATA","PRESSURE_S:","204.50"
"9:48:11","9/4/17","DATA","PRESSURE_S:","204.10"
"9:48:14","9/4/17","DATA","PRESSURE_S:","203.48"
"9:48:18","9/4/17","DATA","PRESSURE_S:","202.96"
"9:48:21","9/4/17","DATA","PRESSURE_S:","202.72"
"9:48:25","9/4/17","DATA","PRESSURE_S:","202.48"
"9:48:28","9/4/17","DATA","PRESSURE_S:","202.02"
"9:48:32","9/4/17","DATA","PRESSURE_S:","201.98"
"9:48:35","9/4/17","DATA","PRESSURE_S:","202.22"
"9:48:39","9/4/17","DATA","PRESSURE_S:","201.44"
"9:48:42","9/4/17","DATA","PRESSURE_S:","200.44"
"9:48:46","9/4/17","DATA","PRESSURE_S:","199.66"
"9:48:49","9/4/17","DATA","PRESSURE_S:","198.84"
"9:48:53","9/4/17","DATA","PRESSURE_S:","197.42"
"9:48:56","9/4/17","DATA","PRESSURE_S:","197.02"
"9:49:00","9/4/17","DATA","PRESSURE_S:","196.88"
"9:49:03","9/4/17","DATA","PRESSURE_S:","196.68"
"9:49:07","9/4/17","DATA","PRESSURE_S:","196.06"
"9:49:10","9/4/17","DATA","PRESSURE_S:","195.54"
"9:49:14","9/4/17","DATA","PRESSURE_S:","195.02"
"9:49:17","9/4/17","DATA","PRESSURE_S:","194.14"
"9:49:21","9/4/17","DATA","PRESSURE_S:","193.70"
"9:49:24","9/4/17","DATA","PRESSURE_S:","193.66"
"9:49:28","9/4/17","DATA","PRESSURE_S:","193.20"
"9:49:31","9/4/17","DATA","PRESSURE_S:","192.64"
"9:49:35","9/4/17","DATA","PRESSURE_S:","191.64"
"9:49:38","9/4/17","DATA","PRESSURE_S:","191.28"
"9:49:42","9/4/17","DATA","PRESSURE_S:","189.82"
"9:49:45","9/4/17","DATA","PRESSURE_S:","189.32"
"9:49:49","9/4/17","DATA","PRESSURE_S:","188.64"
"9:49:52","9/4/17","DATA","PRESSURE_S:","189.10"
"9:49:56","9/4/17","DATA","PRESSURE_S:","188.48"
"9:49:59","9/4/17","DATA","PRESSURE_S:","188.44"
"9:50:03","9/4/17","DATA","PRESSURE_S:","188.14"
"9:50:06","9/4/17","DATA","PRESSURE_S:","188.38"
"9:50:10","9/4/17","DATA","PRESSURE_S:","187.40"
"9:50:13","9/4/17","DATA","PRESSURE_S:","187.50"
"9:50:17","9/4/17","DATA","PRESSURE_S:","186.42"
"9:50:20","9/4/17","DATA","PRESSURE_S:","185.74"
"9:50:24","9/4/17","DATA","PRESSURE_S:","185.02"
"9:50:27","9/4/17","DATA","PRESSURE_S:","186.00"
"9:50:31","9/4/17","DATA","PRESSURE_S:","184.78"
"9:50:34","9/4/17","DATA","PRESSURE_S:","185.60"
"9:50:38","9/4/17","DATA","PRESSURE_S:","186.28"
"9:50:41","9/4/17","DATA","PRESSURE_S:","185.12"
"9:50:45","9/4/17","DATA","PRESSURE_S:","183.98"
"9:50:48","9/4/17","DATA","PRESSURE_S:","183.42"
"9:50:52","9/4/17","DATA","PRESSURE_S:","182.52"
"9:50:55","9/4/17","DATA","PRESSURE_S:","180.56"
"9:50:59","9/4/17","DATA","PRESSURE_S:","180.28"
"9:51:02","9/4/17","DATA","PRESSURE_S:","179.60"
"9:51:06","9/4/17","DATA","PRESSURE_S:","179.96"
"9:51:09","9/4/17","DATA","PRESSURE_S:","178.70"
"9:51:13","9/4/17","DATA","PRESSURE_S:","178.84"
"9:51:16","9/4/17","DATA","PRESSURE_S:","178.98"
"9:51:20","9/4/17","DATA","PRESSURE_S:","177.76"
"9:51:23","9/4/17","DATA","PRESSURE_S:","176.50"
"9:51:27","9/4/17","DATA","PRESSURE_S:","176.70"
"9:51:30","9/4/17","DATA","PRESSURE_S:","177.06"
"9:51:34","9/4/17","DATA","PRESSURE_S:","176.86"
"9:51:37","9/4/17","DATA","PRESSURE_S:","177.48"
"9:51:41","9/4/17","DATA","PRESSURE_S:","176.62"
"9:51:44","9/4/17","DATA","PRESSURE_S:","175.90"
"9:51:48","9/4/17","DATA","PRESSURE_S:","173.92"
"9:51:51","9/4/17","DATA","PRESSURE_S:","172.50"
"9:51:55","9/4/17","DATA","PRESSURE_S:","171.84"
"9:51:58","9/4/17","DATA","PRESSURE_S:","172.04"
"9:52:02","9/4/17","DATA","PRESSURE_S:","171.90"
"9:52:05","9/4/17","DATA","PRESSURE_S:","171.86"
"9:52:09","9/4/17","DATA","PRESSURE_S:","171.90"
"9:52:12","9/4/17","DATA","PRESSURE_S:","171.08"
"9:52:16","9/4/17","DATA","PRESSURE_S:","171.22"
"9:52:19","9/4/17","DATA","PRESSURE_S:","169.42"
"9:52:23","9/4/17","DATA","PRESSURE_S:","168.92"
"9:52:26","9/4/17","DATA","PRESSURE_S:","167.76"
"9:52:30","9/4/17","DATA","PRESSURE_S:","166.96"
"9:52:33","9/4/17","DATA","PRESSURE_S:","165.42"
"9:52:37","9/4/17","DATA","PRESSURE_S:","166.86"
"9:52:40","9/4/17","DATA","PRESSURE_S:","166.74"
"9:52:44","9/4/17","DATA","PRESSURE_S:","167.14"
"9:52:47","9/4/17","DATA","PRESSURE_S:","166.58"
"9:52:51","9/4/17","DATA","PRESSURE_S:","166.94"
